zip,longi,lat,lat_meter,long_meter,annotation,raw_tweet
32812,-81.318034,28.50609,-1047337.496,1446013.83,32812,#generalinvestigation 2301 dixi bell dr 32812 6 14 54 #orlando #dixiebelle
32804,-81.385643,28.580528,-1040262.788,1438096.046,32804,#generalinvestigation 3100 edgewater dr 32804 12 19 15 16 #orlando #collegepark
32805,-81.39107,28.53828,-1044970.691,1438313.367,32805,#generalinvestigation 3106 c r smith st 32805 9 6 22 14 #orlando #lakesunset
32801,-81.375867,28.543737,-1044133.786,1439700.77,32801,#generalinvestigation 46 w washington st 32801 10 07 34 #orlando #centralbusinessdistrict
32808,-81.429581,28.557779,-1043443.685,1434210.379,32808,#generalinvestigation 4603 w coloni dr 32808 8) 1 18 14 #orlando #westcolonial
32819,-81.45948,28.484413,-1051941.255,1432583.126,32819,#generalinvestigation 5295 intern dr 32819 6 22 19 24 #orlando #floridacenter
32803,-81.37771606,28.55429077,-1043008.314,1439333.58,32803,#generalinvestigation 595 n primros dr 32803 2 19 15 12 #orlando #colonialtowncenter
32801,-81.375867,28.543737,-1044133.786,1439700.77,32801,#generalinvestigation 60 n orang av 32801 3 9 00 37 #orlando #centralbusinessdistrict
32819,-81.449559,28.474091,-1052914.805,1433734,32819,#generalinvestigation 6323 intern dr 32819 7 4 08 52 #orlando #floridacenter
32827,-81.30056,28.39822,-1058860.254,1449638.31,32827,#generalinvestigation 9075 airport bv 32827 12 13 21 #orlando #orlandointernationalairport
32827,-81.314293,28.434921,-1055063.605,1447643.615,32827,#generalinvestigation 9200 airport bv 32827 2 12 10 50 #orlando #orlandointernationalairport
32827,-81.305196,28.431182,-1055328.186,1448599.056,32827,#generalinvestigation 9300 airport bv 32827 3 1 16 00 #orlando #orlandointernationalairport
32827,-81.334275,28.417695,-1057265.017,1445996.562,32827,#generalinvestigation 9321 airport bv 32827 12 14 28 #orlando #orlandointernationalairport
32827,-81.267166,28.421499,-1055782.556,1452487.987,32827,#generalinvestigation 9323b airport bv 32827 10 1 21 40 #orlando #orlandointernationalairport
32827,-81.34305,28.43837,-1055142.282,1444772.2,32827,#generalinvestigation 9323b airport bv 32827 12 06 36 #orlando #orlandointernationalairport
32827,-81.338861,28.446599,-1054175.682,1445035.588,32827,#generalinvestigation 9323b airport bv 32827 12 22 14 53 #orlando #orlandointernationalairport
32827,-81.305197,28.43116,-1055330.608,1448599.35,32827,#generalinvestigation 9323b airport bv 32827 3 20 18 27 #orlando #orlandointernationalairport
32827,-81.305839,28.434542,-1054970.843,1448476.485,32827,#generalinvestigation 9323b airport bv 32827 4 15 12 45 #orlando #orlandointernationalairport
32827,-81.305197,28.431152,-1055331.483,1448599.492,32827,#generalinvestigation 9323b airport bv 32827 5 10 23 31 #orlando #orlandointernationalairport
32827,-81.30509511,28.43115337,-1055329.715,1448609.425,32827,#generalinvestigation 9350 airport blvd 32827 7 3 06 50 #orlando #orlandointernationalairport
32827,-81.289926,28.443456,-1053742.902,1449872.848,32827,#generalinvestigation 9450i airport bv 32827 2 23 22 35 #orlando #orlandointernationalairport
32803,-81.348579,28.553837,-1042597.69,1442185.02,32803,#generalinvestigation n mill av illinois st 32803 8) 11 05 23 #orlando #colonialtownnorth
32832,-81.237445,28.423266,-1055115.497,1455360.971,32832,#get out thot http://twitter.com/smileyazzz/status/474010475328327680/photo/1
32809,-81.38,28.46,-1053360.413,1440778.62,32809,#hitandruninjuries 4999 w oak_ridge rd w oak_ridge rd 32809 10 4 02 31 #orlando #millenia
32822,-81.31012,28.49527,-1048395.626,1446978.828,32822,#hitandruninjuries curry ford rd s semoran bv 32822 11 1 22 15 #orlando #lakefredrica
32803,-81.37145028,28.5766498,-1040463.197,1439549.304,32803,#hitandruninjuries e coloni dr meridal av 32803 5 27 17 48 #orlando #colonialtownnorth
32811,-81.438566,28.54264,-1045241.423,1433600.223,32811,#hitandruninjuries s kirkman rd westgat bv 32811 9 29 06 31 #orlando #metrowest
32824,-81.35009003,28.43454361,-1055672.382,1444152.048,32824,#hitandrunminor 2222 s semoran bv 32822 4 11 13 20 #orlando #dixiebelle
32806,-81.36568755,28.52029525,-1046537.68,1441109.363,32806,#hitandrunminor 25 w crystal_lake st 32806 3 16 26 #orlando #southorange
32805,-81.423408,28.51317,-1048227.522,1435599.603,32805,#hitandrunminor 3130 c r smith st 1108 32805 6 7 13 14 #orlando #lakesunset
32803,-81.35515594,28.54523849,-1043642.364,1441695.564,32803,#hitandrunminor 400 n primros dr 32803 4 9 19 15 #orlando #colonialtowncenter
32839,-81.42932,28.48976,-1050881.995,1435435.032,32839,#hitandrunminor 4200 conroi rd 32839 6 8 13 05 #orlando #millenia
32801,-81.37635,28.544185,-1044092.396,1439645.701,32801,#hitandrunminor 43 w amelia st 32801 6 18 17 42 #orlando #centralbusinessdistrict
32808,-81.44733801,28.59632179,-1039505.351,1431798.685,32808,#hitandrunminor 4518 scenic lake dr 32808 6 21 07 27 #orlando #rosemont
32819,-81.471931,28.457567,-1055074.339,1431838.728,32819,#hitandrunminor 5380 s kirkman rd 32819 4 22 17 54 #orlando #windhover
32819,-81.450269,28.467279,-1053671.334,1433784.559,32819,#hitandrunminor 7389 universal bv 32819 4 6 22 20 #orlando #floridacenter
32829,-81.262825,28.470045,-1050403.303,1452046.674,32829,#hitandrunminor 8508 andover bridge ct 32829 7 4 03 46 #orlando #vistaeast
32807,-81.31048031,28.53900969,-1043616.504,1446166.275,32807,#hitandrunminor 930 s semoran bv 32807 2 15 11 #orlando #monterey
32808,-81.428841,28.551641,-1044103.651,1434390.816,32808,#hitandrunminor bottlebrush ln Rose_of_Tralee_(festival) wy 32808 10 4 21 40 #orlando #rosemont
32805,-81.412781,28.547819,-1044269.119,1436025.732,32805,#hitandrunminor bruton bv l b mcleod rd 32805 2 28 21 08 #orlando #33rdst industrial
32803,-81.357188,28.565601,-1041446.758,1441136.485,32803,#hitandrunminor coi dr rosedale rd 32803 8) 19 11 22 #orlando #coytown
32806,-81.383772,28.530127,-1045747.577,1439169.912,32806,#hitandrunminor curry ford rd edmundshir ln 32806 2 28 19 00 #orlando #dovershoreswest
32822,-81.309563,28.516769,-1046034.946,1446651.101,32822,#hitandrunminor curry ford rd s semoran bv 32822 7 3 17 32 #orlando #lakefredrica
32801,-81.38698,28.54202,-1044496.994,1438646.468,32801,#hitandrunminor e central bv n rosalind av 32801 5 22 03 #orlando #centralbusinessdistrict
32811,-81.452095,28.528654,-1046984.343,1432525.781,32811,#hitandrunminor l b mcleod rd s kirkman rd 32811 3 18 00 11 #orlando #kirkmansouth
32805,-81.406716,28.535508,-1045520.586,1436835.071,32805,#hitandrunminor n orang blossom tl w concord st 32805 3 11 09 46 #orlando #lakedot
32811,-81.45240001,28.52771021,-1047092.404,1432512.615,32811,#hitandrunminor raleigh st s kirkman rd 32811 7 20 50 #orlando #kirkmannorth
32805,-81.39329,28.55115,-1043597.59,1437869.214,32805,#hitandrunminor s john young py l b mcleod rd 32805 2 21 05 39 #orlando #catalina
32807,-81.31038107,28.53426285,-1044134.205,1446260.325,32807,#hitandrunminor Stonewall_Jackson rd 32807 7 5 20 26 #orlando #engelwoodpark
32822,-81.30900574,28.46716881,-1051452.012,1447587.112,32822,#hitandrunminor t g lee bv s semoran bv 32822 2 11 22 42 #orlando #airportnorth
32805,-81.4259997,28.50877985,-1048748.664,1435423.948,32805,#hitandrunminor w kalei st Interstate_4 e 32805 5 30 03 33 #orlando #southdivision
32808,-81.42723016,28.60682063,-1038040.716,1433575.068,32808,#hitandrunwithroadblockage merci dr seaboard rd 32808 6 29 11 14 #orlando #seaboardindustrial
32832,-81.23413056,28.43341582,-1053952.445,1455503.548,32832,#holdupalarm 13848 narcoosse rd 104a 32832 1 31 15 40 #orlando #lakenonasouth
32806,-81.3714201,28.50936994,-1047823.527,1440743.075,32806,#holdupalarm 149 michigan st w 32806 5 25 23 39 #orlando #southorange
32803,-81.35719,28.55315,-1042808.97,1441356.881,32803,#holdupalarm 519 n mill av 32803 3 21 12 55 #orlando #colonialtownsouth
32819,-81.452385,28.480869,-1052217.573,1433338.596,32819,#holdupalarm 7700 municip dr 32819 4 6 09 00 #orlando #floridacenter
32808,-81.42728424,28.6017952,-1038591.436,1433658.405,32808,#homeinvasion 4922 Haiti cr 32808 2 20 09 19 #orlando #rosemont
32824,-81.34796143,28.43759727,-1055304.606,1444305.939,32824,#housebusinesscheck 10025 s orang av 32824 2 22 00 40 #orlando #boggycreek
32801,-81.379753,28.556343,-1042815.927,1439098.492,32801,#housebusinesscheck 101 n rosalind av 32801 12 27 05 44 #orlando #southeola
32801,-81.378651,28.54209,-1044357.921,1439458.182,32801,#housebusinesscheck 101 n rosalind av 32801 12 27 11 44 #orlando #southeola
32801,-81.37468033,28.55220146,-1043188.986,1439666.806,32801,#housebusinesscheck 101 n rosalind av 32801 7 21 09 19 #orlando #southeola
32811,-81.43429829,28.52696828,-1046889.098,1434293.01,32811,#housebusinesscheck 1040 Cranberry dr 32811 6 11 14 41 #orlando #timberleaf
32806,-81.37689972,28.51444054,-1047355.314,1440118.316,32806,#housebusinesscheck 1100 Lucerne terrac 32806 7 4 06 10 #orlando #southorange
32805,-81.391685,28.537249,-1045093.19,1438271.56,32805,#housebusinesscheck 1101 s goldwyn av 32805 9 26 06 00 #orlando #clearlake
32804,-81.383003,28.582508,-1040004.529,1438318.584,32804,#housebusinesscheck 1300 edgewater dr 32804 9 26 07 13 #orlando #collegepark
32807,-81.314774,28.533382,-1044300.214,1445847.216,32807,#housebusinesscheck 1300 s semoran bv blk 32807 8) 6 15 05 #orlando #monterey
32807,-81.29616547,28.53335381,-1044008.121,1447663.947,32807,#housebusinesscheck 1300 semoran blvd s 32807 6 19 09 41 #orlando #monterey
32804,-81.37435243,28.58219929,-1039901.845,1439167.96,32804,#housebusinesscheck 1308 edgewater dr 32804 2 4 07 31 #orlando #collegepark
32804,-81.41706,28.597084,-1038946.146,1434738.808,32804,#housebusinesscheck 1402 edgewater dr 32804 7 9 06 38 #orlando #collegepark
32804,-81.397543,28.553673,-1043388.584,1437409.56,32804,#housebusinesscheck 1415 davidson st 32804 12 10 00 55 #orlando #collegepark
32808,-81.43573799,28.57778973,-1041350.936,1433256.85,32808,#housebusinesscheck 1488 merci dr 32808 3 14 53 #orlando #mercydrive
32801,-81.37468,28.552201,-1043189.031,1439666.846,32801,#housebusinesscheck 151 e washington st 32801 4 1 22 20 #orlando #centralbusinessdistrict
32801,-81.382301,28.541292,-1044502.827,1439116.04,32801,#housebusinesscheck 155 s court av 32801 1 6 02 46 #orlando #centralbusinessdistrict
32822,-81.312164,28.518766,-1045857.738,1446361.696,32822,#housebusinesscheck 1605 s semoran bv 32822 2 28 04 35 #orlando #lakefredrica
32801,-81.382301,28.541288,-1044503.265,1439116.11,32801,#housebusinesscheck 161 e washington st 32801 3 20 15 40 #orlando #centralbusinessdistrict
32806,-81.374877,28.530336,-1045584.313,1440034.532,32806,#housebusinesscheck 1742 s orang av 32806 2 27 04 17 #orlando #southorange
32808,-81.430591,28.561475,-1043055.16,1434046.653,32808,#housebusinesscheck 1800 merci dr 32808 8) 13 06 09 #orlando #mercydrive
32822,-81.29797,28.47237,-1050707.833,1448572.579,32822,#housebusinesscheck 1811 s semoran bv 32822 7 6 19 56 #orlando #lakefredrica
32803,-81.370467,28.553235,-1043009.395,1440059.695,32803,#housebusinesscheck 1911 e coloni dr 32803 10 3 07 53 #orlando #colonialtownnorth
32801,-81.378938,28.538294,-1044777.76,1439497.323,32801,#housebusinesscheck 2 s orang av 32801 3 11 22 21 #orlando #centralbusinessdistrict
32801,-81.378938,28.538294,-1044777.76,1439497.323,32801,#housebusinesscheck 20 e central bv 32801 9 12 01 10 #orlando #centralbusinessdistrict
32806,-81.380096,28.515594,-1047279.58,1439785.836,32806,#housebusinesscheck 2000 s orang av 32806 12 24 15 16 #orlando #southorange
32806,-81.331703,28.524365,-1045554.867,1444354.886,32806,#housebusinesscheck 207 w gore st 32806 7 12 16 00 #orlando #southorange
32822,-81.269889,28.461303,-1051471.98,1451512.518,32822,#housebusinesscheck 2150 s semoran bv 32822 8) 13 20 #orlando #dixiebelle
32811,-81.45348358,28.52626991,-1047267.022,1432432.172,32811,#housebusinesscheck 2200 lee rd 32810 6 1 15 23 #orlando #lakefairview
32801,-81.380432,28.542814,-1044306.817,1439271.542,32801,#housebusinesscheck 228 hillcrest st 32801 4 12 08 33 #orlando #lakeeolaheights
32801,-81.387879,28.55305,-1043304.392,1438363.712,32801,#housebusinesscheck 228 hillcrest st 32801 6 25 05 11 #orlando #lakeeolaheights
32811,-81.457512,28.513002,-1048782.083,1432272.317,32811,#housebusinesscheck 2310 s kirkman rd 32811 3 07 49 #orlando #metrowest
32801,-81.38015,28.53838,-1044787.479,1439377.5,32801,#housebusinesscheck 26 s garland av 32801 3 30 22 36 #orlando #centralbusinessdistrict
32801,-81.37906,28.54355,-1044204.641,1439392.434,32801,#housebusinesscheck 26 s garland av 32801 5 18 02 07 #orlando #centralbusinessdistrict
32803,-81.35393277,28.55220616,-1042860.748,1441691.47,32803,#housebusinesscheck 2801 e coloni dr 32803 2 14 15 51 #orlando #colonialtowncenter
32803,-81.365798,28.562259,-1041948.395,1440355.556,32803,#housebusinesscheck 2801 e coloni dr 32803 3 2 08 16 #orlando #colonialtowncenter
32804,-81.38059996,28.5685797,-1041490.499,1438799.389,32804,#housebusinesscheck 3226 e coloni dr 32803 5 17 10 09 #orlando #colonialtowncenter
32808,-81.436195,28.602041,-1038704.565,1432784.902,32808,#housebusinesscheck 3300 w coloni dr 32808 2 9 01 53 #orlando #westcolonial
32804,-81.375092,28.562927,-1042022.038,1439436.84,32804,#housebusinesscheck 3301 edgewater dr 32804 11 15 06 59 #orlando #collegepark
32804,-81.389664,28.563175,-1042224.769,1438010.521,32804,#housebusinesscheck 3301 edgewater dr 32804 12 13 04 19 #orlando #collegepark
32806,-81.35982022,28.51308011,-1047234.314,1441809.982,32806,#housebusinesscheck 3325 curry ford rd 32806 3 14 07 25 #orlando #dovershoreswest
32811,-81.439598,28.53092,-1046540.033,1433705.966,32811,#housebusinesscheck 3355 vineland rd 32811 9 14 12 #orlando #33rdst industrial
32804,-81.41885,28.59631,-1039058.99,1434577.858,32804,#housebusinesscheck 3400 edgewater dr 32804 6 13 14 28 #orlando #collegepark
32835,-81.470957,28.512822,-1049012.818,1430962.524,32835,#housebusinesscheck 3400 Shallot dr 32835 3 10 54 #orlando #metrowest
32803,-81.33326501,28.55334207,-1042409.559,1443688.198,32803,#housebusinesscheck 3463 e coloni dr 32803 5 18 07 59 #orlando #colonialtowncenter
32822,-81.309369,28.51618,-1046096.301,1446680.509,32822,#housebusinesscheck 3500 s semoran bv 32822 2 22 02 19 #orlando #southsemoran
32805,-81.41278,28.547819,-1044269.104,1436025.829,32805,#housebusinesscheck 3600 north lake mann dr 32805 6 19 05 50 #orlando #washingtonshores
32808,-81.451413,28.596351,-1039566.117,1431400.65,32808,#housebusinesscheck 3700 Silver_Star rd 32808 10 18 07 27 #orlando #princetonsilverstar
32808,-81.4258,28.60859,-1037824.636,1433683.356,32808,#housebusinesscheck 3700 Silver_Star rd 32808 8) 21 22 02 #orlando #princetonsilverstar
32806,-81.37445068,28.50483131,-1048367.947,1440527.477,32806,#housebusinesscheck 380 e michigan st 32806 3 12 21 33 #orlando #pineloch
32808,-81.427483,28.60792,-1037924.399,1433531.022,32808,#housebusinesscheck 3955 w coloni dr 32808 9 6 18 41 #orlando #westcolonial
32804,-81.381393,28.572338,-1041091.82,1438655.534,32804,#housebusinesscheck 4 e vanderbilt st 32804 5 22 19 45 #orlando #collegepark
32801,-81.378837,28.543045,-1044256.373,1439423.133,32801,#housebusinesscheck 400 s orang av 32801 2 22 13 01 #orlando #centralbusinessdistrict
32801,-81.37906,28.54355,-1044204.641,1439392.434,32801,#housebusinesscheck 400 s orang av 32801 8) 22 10 35 #orlando #centralbusinessdistrict
32805,-81.414841,28.533785,-1045837.07,1436072.334,32805,#housebusinesscheck 401 n john young py 32805 4 6 04 46 #orlando #westcolonial
32839,-81.442156,28.477418,-1052434.368,1434398.651,32839,#housebusinesscheck 4021 conroi rd 32839 12 21 08 40 #orlando #millenia
32811,-81.458092,28.502794,-1049908.171,1432395.293,32811,#housebusinesscheck 4152 pine shadow py 32811 6 16 00 31 #orlando #kirkmansouth
32839,-81.442157,28.477484,-1052427.162,1434397.39,32839,#housebusinesscheck 4190 millenia bv 32839 2 20 07 20 #orlando #millenia
32839,-81.416817,28.488144,-1050861.948,1436684.773,32839,#housebusinesscheck 4200 conroi rd 32839 10 3 07 08 #orlando #millenia
32811,-81.44253051,28.49712535,-1050283.906,1434014.936,32811,#housebusinesscheck 4300 s kirkman rd 32811 7 9 10 07 #orlando #kirkmansouth
32803,-81.323463,28.553878,-1042195.725,1444635.181,32803,#housebusinesscheck 4313 e coloni dr 32803 9 27 23 44 #orlando #colonialtowncenter
32807,-81.296653,28.52979,-1044405.708,1447679.761,32807,#housebusinesscheck 440 s semoran bv 32807 2 15 06 28 #orlando #monterey
32811,-81.456314,28.495485,-1050680.007,1432697.563,32811,#housebusinesscheck 4501 conroi rd 32811 12 14 16 15 #orlando #floridacenternorth
32811,-81.459124,28.49323,-1050970.89,1432462.774,32811,#housebusinesscheck 4675 s kirkman rd 32811 3 22 06 29 #orlando #kirkmansouth
32804,-81.38945393,28.57503511,-1040923.845,1437821.357,32804,#housebusinesscheck 4680 n orang blossom tl 32804 2 19 21 07 #orlando #rosemont
32804,-81.380005,28.559788,-1042442.994,1439012.961,32804,#housebusinesscheck 4680 n orang blossom tl 32804 4 3 06 01 #orlando #rosemont
32804,-81.397209,28.584135,-1040050.436,1436903.932,32804,#housebusinesscheck 4680 n orang blossom tl 32804 8) 10 13 00 #orlando #rosemont
32811,-81.45889252,28.50464803,-1049717.871,1432284.489,32811,#housebusinesscheck 4700 walden circle 32811 5 31 00 59 #orlando #floridacenternorth
32811,-81.43382263,28.51972961,-1047673.656,1434467.029,32811,#housebusinesscheck 4752 s kirkman rd 32811 5 29 21 34 #orlando #kirkmansouth
32811,-81.450974,28.532881,-1046504.212,1432560.815,32811,#housebusinesscheck 4800 cypress wood dr 32811 10 5 13 42 #orlando #floridacenternorth
32811,-81.4591,28.52433,-1047567.482,1431917.935,32811,#housebusinesscheck 4800 s kirkman rd 32811 12 10 08 34 #orlando #kirkmansouth
32814,-81.33239746,28.56605911,-1041004.602,1443547.173,32814,#housebusinesscheck 4801 new broad st 32814 3 13 09 42 #orlando #baldwinpark
32819,-81.469055,28.457805,-1055003.142,1432115.591,32819,#housebusinesscheck 4967 intern dr 32819 1 13 36 #orlando #floridacenter
32801,-81.37746,28.54287,-1044253.786,1439560.629,32801,#housebusinesscheck 50 w south st 32801 10 14 05 17 #orlando #centralbusinessdistrict
32811,-81.459154,28.497617,-1050491.327,1432382.658,32811,#housebusinesscheck 5000 conroi rd 32811 1 2 10 23 #orlando #floridacenternorth
32807,-81.306,28.531731,-1044341.691,1446732.935,32807,#housebusinesscheck 505 conwai rd 32807 4 3 16 31 #orlando #dovershoreseast
32839,-81.428941,28.495424,-1050256.298,1435372.192,32839,#housebusinesscheck 5150 millenia bv 32839 12 28 00 32 #orlando #millenia
32819,-81.454288,28.462251,-1054284.671,1433480.368,32819,#housebusinesscheck 5245 intern dr 32819 3 2 19 25 #orlando #floridacenter
32819,-81.448684,28.475663,-1052729.042,1433791.808,32819,#housebusinesscheck 5250 intern dr 32819 6 18 23 33 #orlando #floridacenter
32801,-81.37679525,28.54372635,-1044149.603,1439610.359,32801,#housebusinesscheck 53 w central blvd 32801 5 20 22 25 #orlando #centralbusinessdistrict
32811,-81.461304,28.497194,-1050571.376,1432180.105,32811,#housebusinesscheck 5385 conroi rd 32811 4 16 04 49 #orlando #floridacenternorth
32810,-81.42268986,28.6063157,-1038024.589,1434026.81,32810,#housebusinesscheck 5439 n orang blossom tl 32810 3 6 12 19 #orlando #rosemont
32810,-81.422683,28.60631,-1038025.104,1434027.58,32810,#housebusinesscheck 5439 n orang blossom tl 32810 5 28 07 03 #orlando #rosemont
32811,-81.42814,28.52427,-1047087.47,1434941.828,32811,#housebusinesscheck 5499 pine_creek dr 32811 3 5 14 16 #orlando #floridacenternorth
32822,-81.301476,28.521088,-1045434.177,1447363.763,32822,#housebusinesscheck 5500 e michigan st 32822 1 18 08 07 #orlando #southsemoran
32807,-81.297989,28.532564,-1044123.461,1447500.018,32807,#housebusinesscheck 5600 Andora st 32807 3 15 13 48 #orlando #monterey
32822,-81.304527,28.511839,-1046494.359,1447230.381,32822,#housebusinesscheck 5700 curry ford rd 32822 7 10 15 25 #orlando #lakefredrica
32807,-81.310097,28.532776,-1044292.352,1446314.477,32807,#housebusinesscheck 5712 la costa dr 32807 3 18 13 02 #orlando #engelwoodpark
32822,-81.30776215,28.51565933,-1046127.77,1446846.63,32822,#housebusinesscheck 5725 t g lee bv 32822 2 5 06 24 #orlando #airportnorth
32810,-81.42565973,28.60872969,-1037807.146,1433694.574,32810,#housebusinesscheck 5776 n orang blossom tl 32810 10 2 03 10 #orlando
32822,-81.3103,28.52342,-1045319.059,1446460.946,32822,#housebusinesscheck 5800 sundown cr 32822 4 27 00 26 #orlando #lakefredrica
32835,-81.470581,28.506495,-1049699.247,1431110.475,32835,#housebusinesscheck 5801 conroi rd 32835 4 2 00 23 #orlando #kirkmansouth
32807,-81.316986,28.530018,-1044703.281,1445691.077,32807,#housebusinesscheck 5808 lake underhil rd 32807 4 7 06 28 #orlando #engelwoodpark
32822,-81.30337,28.49888,-1047893.61,1447573.761,32822,#housebusinesscheck 5828 hazeltin nation dr 32822 2 10 06 12 #orlando #airportnorth
32822,-81.31015,28.46045,-1052205.161,1447594.751,32822,#housebusinesscheck 5828 hazeltin nation dr 32822 9 11 02 49 #orlando #airportnorth
32819,-81.46439,28.45595,-1055132.859,1432604.083,32819,#housebusinesscheck 5893 american wy 32819 4 20 23 04 #orlando #floridacenter
32819,-81.457426,28.48302,-1052061.414,1432808.287,32819,#housebusinesscheck 5909 american wy 32819 11 21 04 10 #orlando #floridacenter
32801,-81.377693,28.540894,-1044473.652,1439572.847,32801,#housebusinesscheck 600 e washington st 32801 6 12 16 04 #orlando #southeola
32801,-81.365592,28.542105,-1044150.086,1440732.516,32801,#housebusinesscheck 605 w coloni dr 32801 7 4 20 16 #orlando #collegepark
32835,-81.467262,28.531769,-1046881.582,1430990.184,32835,#housebusinesscheck 6100 westgat dr 32835 5 22 08 30 #orlando #metrowest
32819,-81.464531,28.451328,-1055640.824,1432671.594,32819,#housebusinesscheck 6101 w sand_lake rd 32819 10 6 03 48 #orlando #floridacenter
32822,-81.31037,28.5057,-1047258.621,1446769.046,32822,#housebusinesscheck 6125 s semoran bv 32822 8) 25 13 09 #orlando #airportnorth
32819,-81.456416,28.462485,-1054292.51,1433268.316,32819,#housebusinesscheck 6200 intern dr 32819 11 13 01 19 #orlando #floridacenter
32819,-81.465065,28.474354,-1053129.647,1432214.448,32819,#housebusinesscheck 6200 intern dr 32819 2 27 22 18 #orlando #floridacenter
32811,-81.459072,28.526011,-1047383.104,1431891.093,32811,#housebusinesscheck 644 Sago ln 32811 8) 2 22 04 #orlando #timberleaf
32819,-81.450263,28.468562,-1053530.854,1433762.558,32819,#housebusinesscheck 6550 intern dr 32819 4 9 00 04 #orlando #floridacenter
32822,-81.310235,28.473359,-1050794.36,1447357.019,32822,#housebusinesscheck 6607 s semoran bv 32822 4 8 18 36 #orlando #airportnorth
32822,-81.30476379,28.51133919,-1046552.792,1447216.15,32822,#housebusinesscheck 7007 narcoosse rd 32822 3 6 10 16 #orlando #vistaeast
32822,-81.312355,28.5051,-1047355.742,1446585.9,32822,#housebusinesscheck 7007 narcoosse rd 32822 7 16 09 43 #orlando #vistaeast
32822,-81.275415,28.465501,-1051100.706,1450897.937,32822,#housebusinesscheck 7007 narcoosse rd 32822 9 5 07 45 #orlando #vistaeast
32812,-81.32485,28.52435,-1045447.958,1445024.12,32812,#housebusinesscheck 7100 conwai rd 32812 8) 14 07 12 #orlando
32819,-81.455458,28.462245,-1054303.716,1433366.149,32819,#housebusinesscheck 7110 s kirkman rd 32819 12 19 00 14 #orlando #floridacenter
32803,-81.357185,28.563681,-1041656.765,1441170.794,32803,#housebusinesscheck 718 maguir bv 32803 3 31 14 03 #orlando #colonialtowncenter
32804,-81.38941973,28.57034996,-1041435.907,1437907.518,32804,#housebusinesscheck 718 maguir bv 32803 4 28 09 35 #orlando #colonialtowncenter
32803,-81.351903,28.553067,-1042734.483,1441874.294,32803,#housebusinesscheck 718 maguir bv 32803 6 30 22 23 #orlando #colonialtowncenter
32805,-81.411705,28.510593,-1048325.2,1436787.838,32805,#housebusinesscheck 726 w central bv 32805 3 12 07 21 #orlando #holdenparramore
32819,-81.475533,28.459839,-1054882.266,1431446.804,32819,#housebusinesscheck 7299 universal bv 32819 4 22 23 06 #orlando #floridacenter
32807,-81.304275,28.526002,-1044941.036,1447003.164,32807,#housebusinesscheck 749 s semoran bv 32807 9 28 02 04 #orlando #engelwoodpark
32811,-81.441788,28.517076,-1048089.254,1433736.023,32811,#housebusinesscheck 800 s kirkman rd 32811 4 11 07 03 #orlando #metrowest
32829,-81.26545,28.469656,-1050487.641,1451797.223,32829,#housebusinesscheck 8715 hastings beach bv 32829 7 13 12 25 #orlando #vistaeast
32805,-81.418746,28.536294,-1045624.025,1435646.859,32805,#housebusinesscheck 927 s goldwyn av 32805 6 21 08 17 #orlando #clearlake
32801,-81.37591,28.54289,-1044227.132,1439711.56,32801,#housebusinesscheck boon av w south st 32801 7 30 08 18 #orlando #centralbusinessdistrict
32801,-81.36917877,28.54494286,-1043896.26,1440332.203,32801,#housebusinesscheck e washington st n orang av 32801 10 5 07 #orlando #centralbusinessdistrict
32812,-81.314329,28.505981,-1047290.673,1446377.511,32812,#housebusinesscheck gatlin av s semoran bv 32812 7 31 04 38 #orlando #southsemoran
32805,-81.418892,28.524811,-1046882.734,1435835.196,32805,#housebusinesscheck glenn ln w church st 32805 7 12 00 #orlando #holdenparramore
32807,-81.3077,28.53232,-1044304.222,1446556.538,32807,#housebusinesscheck lake underhil rd s semoran bv 32807 4 3 08 34 #orlando #engelwoodpark
32819,-81.46316528,28.46502495,-1054120.62,1432564.143,32819,#housebusinesscheck major bv caravan ct 32819 2 22 11 19 #orlando #floridacenter
32801,-81.379013,28.536512,-1044973.907,1439521.527,32801,#housebusinesscheck n orang av e washington st 32801 3 6 14 39 #orlando #centralbusinessdistrict
32805,-81.41397,28.50994,-1048432.325,1436578.19,32805,#housebusinesscheck s division av grant st w 32805 5 15 20 19 #orlando #southdivision
32819,-81.448674,28.475689,-1052726.04,1433792.327,32819,#housebusinesscheck s kirkman rd vineland rd 32819 4 8 08 23 #orlando #floridacenter
32806,-81.337227,28.522755,-1045818.461,1443844.207,32806,#housebusinesscheck s orang av drennen rd 32806 10 1 03 29 #orlando
32806,-81.378176,28.526163,-1046092.949,1439786.317,32806,#housebusinesscheck s orang av e michigan st 32806 1 16 09 27 #orlando #pineloch
32811,-81.440017,28.542496,-1045279.985,1433461.122,32811,#housebusinesscheck vineland rd radebaugh wy 32811 1 14 29 #orlando #floridacenternorth
32811,-81.458804,28.497726,-1050473.903,1432414.925,32811,#housebusinesscheck vineland rd radebaugh wy 32811 6 7 07 50 #orlando #floridacenternorth
32805,-81.420117,28.52936,-1046404.289,1435635.348,32805,#housebusinesscheck w amelia st hame av 32805 6 5 04 29 #orlando #lakedot
32804,-81.415136,28.569761,-1041905.422,1435408.661,32804,#housebusinesscheck w evan st amherst av 32804 2 19 08 54 #orlando #collegepark
